"ID"|"GRP"|"GNDR"|"PGM"|"YR"|"MO"|"age"|"dt"|"ind1"|"ind2"
216|"GRP4"|"M"|"PGM1"|2012|3|35|2012-03-01|2486.65|6.24
216|"GRP4"|"M"|"PGM1"|2012|4|35|2012-04-01|3180|4.68
216|"GRP4"|"M"|"PGM1"|2012|5|35|2012-05-01|3543.71|5.29
216|"GRP4"|"M"|"PGM1"|2012|6|35|2012-06-01|3212.9|3.95
216|"GRP4"|"M"|"PGM1"|2012|7|35|2012-07-01|2166.9|5.48
216|"GRP4"|"M"|"PGM1"|2012|8|35|2012-08-01|1090.39|3.6
216|"GRP4"|"M"|"PGM1"|2012|9|35|2012-09-01|450.15|4.84
216|"GRP4"|"M"|"PGM1"|2012|10|35|2012-10-01|161.56|3.56
216|"GRP4"|"M"|"PGM1"|2012|11|35|2012-11-01|45.33|4.62
216|"GRP4"|"M"|"PGM1"|2012|12|35|2012-12-01|0.08|5.8
216|"GRP4"|"M"|"PGM1"|2013|1|36|2013-01-01|869.61|4.78
216|"GRP4"|"M"|"PGM1"|2013|2|36|2013-02-01|1730.75|3.67
216|"GRP4"|"M"|"PGM1"|2013|3|36|2013-03-01|2558.97|4.46
216|"GRP4"|"M"|"PGM1"|2013|4|36|2013-04-01|3272.49|6.17
216|"GRP4"|"M"|"PGM1"|2013|5|36|2013-05-01|3646.77|5.54
216|"GRP4"|"M"|"PGM1"|2013|6|36|2013-06-01|3306.34|4.58
217|"GRP3"|"M"|"PGM2"|2010|7|32|2010-07-01|989.6|10.99
217|"GRP3"|"M"|"PGM2"|2010|8|32|2010-08-01|497.97|10.52
217|"GRP3"|"M"|"PGM2"|2010|9|32|2010-09-01|205.58|10.04
217|"GRP3"|"M"|"PGM2"|2010|10|32|2010-10-01|73.78|13.42
217|"GRP3"|"M"|"PGM2"|2010|11|32|2010-11-01|20.7|10.42
217|"GRP3"|"M"|"PGM2"|2010|12|32|2010-12-01|0.04|7.66
217|"GRP3"|"M"|"PGM2"|2011|1|33|2011-01-01|398.17|10.47
217|"GRP3"|"M"|"PGM2"|2011|2|33|2011-02-01|792.47|13.16
217|"GRP3"|"M"|"PGM2"|2011|3|33|2011-03-01|1171.7|9.9
217|"GRP3"|"M"|"PGM2"|2011|4|33|2011-04-01|1498.4|6.38
217|"GRP3"|"M"|"PGM2"|2011|5|33|2011-05-01|1669.77|10.2
217|"GRP3"|"M"|"PGM2"|2011|6|33|2011-06-01|1513.9|10.6
217|"GRP3"|"M"|"PGM2"|2011|7|33|2011-07-01|1021.03|9.3
217|"GRP3"|"M"|"PGM2"|2011|8|33|2011-08-01|513.79|7.88
217|"GRP3"|"M"|"PGM2"|2011|9|33|2011-09-01|212.11|10.47
217|"GRP3"|"M"|"PGM2"|2011|10|33|2011-10-01|76.13|11.55
217|"GRP3"|"M"|"PGM2"|2011|11|33|2011-11-01|21.36|8.5
217|"GRP3"|"M"|"PGM2"|2011|12|33|2011-12-01|0.04|9.29
217|"GRP3"|"M"|"PGM2"|2012|1|34|2012-01-01|410.44|7.9
217|"GRP3"|"M"|"PGM2"|2012|2|34|2012-02-01|816.89|9.8
217|"GRP3"|"M"|"PGM2"|2012|3|34|2012-03-01|1207.8|10.19
217|"GRP3"|"M"|"PGM2"|2012|4|34|2012-04-01|1544.57|9.54
217|"GRP3"|"M"|"PGM2"|2012|5|34|2012-05-01|1721.23|5.8
217|"GRP3"|"M"|"PGM2"|2012|6|34|2012-06-01|1560.55|7.02
217|"GRP3"|"M"|"PGM2"|2012|7|34|2012-07-01|1052.49|12.26
217|"GRP3"|"M"|"PGM2"|2012|8|34|2012-08-01|529.62|9.83
217|"GRP3"|"M"|"PGM2"|2012|9|34|2012-09-01|218.64|10.07
217|"GRP3"|"M"|"PGM2"|2012|10|34|2012-10-01|78.47|9.64
217|"GRP3"|"M"|"PGM2"|2012|11|34|2012-11-01|22.02|10.23
217|"GRP3"|"M"|"PGM2"|2012|12|34|2012-12-01|0.04|11.82
217|"GRP3"|"M"|"PGM2"|2013|1|35|2013-01-01|422.73|9.93
217|"GRP3"|"M"|"PGM2"|2013|2|35|2013-02-01|841.34|11.89
217|"GRP3"|"M"|"PGM2"|2013|3|35|2013-03-01|1243.94|10.3
217|"GRP3"|"M"|"PGM2"|2013|4|35|2013-04-01|1590.79|11.5
217|"GRP3"|"M"|"PGM2"|2013|5|35|2013-05-01|1772.73|8.08
217|"GRP3"|"M"|"PGM2"|2013|6|35|2013-06-01|1607.25|11.12
217|"GRP3"|"M"|"PGM2"|2013|7|35|2013-07-01|1083.99|13.91
218|"GRP3"|"F"|"PGM2"|2013|6|36|2013-06-01|3306.34|17.6
218|"GRP3"|"F"|"PGM2"|2013|7|36|2013-07-01|2229.92|28.49
218|"GRP3"|"F"|"PGM2"|2013|8|36|2013-08-01|1122.1|28.1
218|"GRP1"|"F"|"PGM2"|2013|9|36|2013-09-01|0|19.31
219|"GRP2"|"M"|"PGM2"|2010|6|20|2010-06-01|305.69|10.04
219|"GRP2"|"M"|"PGM2"|2010|7|20|2010-07-01|206.17|8.43
219|"GRP2"|"M"|"PGM2"|2010|8|20|2010-08-01|103.74|10.16
219|"GRP2"|"M"|"PGM2"|2010|9|20|2010-09-01|42.83|11
219|"GRP2"|"M"|"PGM2"|2010|10|20|2010-10-01|15.37|13.11
219|"GRP2"|"M"|"PGM2"|2010|11|20|2010-11-01|4.31|7.89
219|"GRP2"|"M"|"PGM2"|2010|12|20|2010-12-01|0.01|12.06
219|"GRP2"|"M"|"PGM2"|2011|1|21|2011-01-01|84.46|8.91
219|"GRP4"|"M"|"PGM2"|2011|2|21|2011-02-01|1008.6|7.83
219|"GRP4"|"M"|"PGM2"|2011|3|21|2011-03-01|1491.25|9.25
219|"GRP4"|"M"|"PGM2"|2011|4|21|2011-04-01|1907.05|11.08
219|"GRP4"|"M"|"PGM2"|2011|5|21|2011-05-01|2125.17|8.68
219|"GRP4"|"M"|"PGM2"|2011|6|21|2011-06-01|1926.78|11.45
219|"GRP4"|"M"|"PGM2"|2011|7|21|2011-07-01|1299.49|11.16
219|"GRP4"|"M"|"PGM2"|2011|8|21|2011-08-01|653.91|10.25
219|"GRP4"|"M"|"PGM2"|2011|9|21|2011-09-01|269.95|7.87
219|"GRP4"|"M"|"PGM2"|2011|10|21|2011-10-01|96.89|9.51
219|"GRP4"|"M"|"PGM2"|2011|11|21|2011-11-01|27.19|11.5
219|"GRP4"|"M"|"PGM2"|2011|12|21|2011-12-01|0.05|11.11
219|"GRP4"|"M"|"PGM2"|2012|1|22|2012-01-01|531.16|8.73
219|"GRP4"|"M"|"PGM2"|2012|2|22|2012-02-01|1057.16|10.99
219|"GRP4"|"M"|"PGM2"|2012|3|22|2012-03-01|1563.04|10.97
219|"GRP4"|"M"|"PGM2"|2012|4|22|2012-04-01|1998.86|11.8
219|"GRP4"|"M"|"PGM2"|2012|5|22|2012-05-01|2227.47|12.88
219|"GRP4"|"M"|"PGM2"|2012|6|22|2012-06-01|2019.54|10.06
219|"GRP4"|"M"|"PGM2"|2012|7|22|2012-07-01|1362.05|7.34
219|"GRP4"|"M"|"PGM2"|2012|8|22|2012-08-01|685.39|10.87
219|"GRP4"|"M"|"PGM2"|2012|9|22|2012-09-01|282.95|8.89
219|"GRP4"|"M"|"PGM2"|2012|10|22|2012-10-01|101.55|10.52
219|"GRP4"|"M"|"PGM2"|2012|11|22|2012-11-01|28.49|9.67
219|"GRP4"|"M"|"PGM2"|2012|12|22|2012-12-01|0.05|9.61
219|"GRP4"|"M"|"PGM2"|2013|1|23|2013-01-01|555.58|12.93
219|"GRP4"|"M"|"PGM2"|2013|2|23|2013-02-01|1105.76|8.71
220|"GRP2"|"M"|"PGM1"|2011|3|39|2011-03-01|461.58|5.08
220|"GRP2"|"M"|"PGM1"|2011|4|39|2011-04-01|590.28|5.1
220|"GRP2"|"M"|"PGM1"|2011|5|39|2011-05-01|657.79|4.26
220|"GRP2"|"M"|"PGM1"|2011|6|39|2011-06-01|596.38|5.09
220|"GRP2"|"M"|"PGM1"|2011|7|39|2011-07-01|402.22|6.15
220|"GRP2"|"M"|"PGM1"|2011|8|39|2011-08-01|202.4|5
220|"GRP2"|"M"|"PGM1"|2011|9|39|2011-09-01|83.56|5.3
220|"GRP2"|"M"|"PGM1"|2011|10|39|2011-10-01|29.99|3.88
221|"GRP2"|"F"|"PGM3"|2008|5|43|2008-05-01|1448.35|32.67
221|"GRP2"|"F"|"PGM3"|2008|6|43|2008-06-01|1313.14|30.27
221|"GRP2"|"F"|"PGM3"|2008|7|43|2008-07-01|885.63|35.75
221|"GRP2"|"F"|"PGM3"|2008|8|43|2008-08-01|445.65|28.82
221|"GRP2"|"F"|"PGM3"|2008|9|43|2008-09-01|183.98|50.2
221|"GRP2"|"F"|"PGM3"|2008|10|43|2008-10-01|66.03|28.76
221|"GRP2"|"F"|"PGM3"|2008|11|43|2008-11-01|18.53|30.28
221|"GRP2"|"F"|"PGM3"|2008|12|43|2008-12-01|0.03|40.09
221|"GRP2"|"F"|"PGM3"|2009|1|44|2009-01-01|353.58|25.31
221|"GRP2"|"F"|"PGM3"|2009|2|44|2009-02-01|703.72|33.6
221|"GRP2"|"F"|"PGM3"|2009|3|44|2009-03-01|1040.47|36.21
221|"GRP2"|"F"|"PGM3"|2009|4|44|2009-04-01|1330.59|38.88
221|"GRP2"|"F"|"PGM3"|2009|5|44|2009-05-01|1482.77|40.6
221|"GRP2"|"F"|"PGM3"|2009|6|44|2009-06-01|1344.35|34.95
221|"GRP2"|"F"|"PGM3"|2009|7|44|2009-07-01|906.68|23.46
221|"GRP2"|"F"|"PGM3"|2009|8|44|2009-08-01|456.24|28.64
221|"GRP2"|"F"|"PGM3"|2009|9|44|2009-09-01|188.35|25.5
221|"GRP2"|"F"|"PGM3"|2009|10|44|2009-10-01|67.6|29.99
221|"GRP2"|"F"|"PGM3"|2009|11|44|2009-11-01|18.97|34.71
221|"GRP2"|"F"|"PGM3"|2009|12|44|2009-12-01|0.04|23.82
221|"GRP2"|"F"|"PGM3"|2010|1|45|2010-01-01|361.8|23.1
221|"GRP2"|"F"|"PGM3"|2010|2|45|2010-02-01|720.07|30.69
221|"GRP2"|"F"|"PGM3"|2010|3|45|2010-03-01|1064.65|34.04
221|"GRP2"|"F"|"PGM3"|2010|4|45|2010-04-01|1361.5|23.65
221|"GRP3"|"F"|"PGM3"|2010|5|45|2010-05-01|4551.67|35.11
221|"GRP3"|"F"|"PGM3"|2010|6|45|2010-06-01|4126.77|28.81
221|"GRP3"|"F"|"PGM3"|2010|7|45|2010-07-01|2783.24|31.64
221|"GRP3"|"F"|"PGM3"|2010|8|45|2010-08-01|1400.54|28.7
221|"GRP3"|"F"|"PGM3"|2010|9|45|2010-09-01|578.19|32.92
221|"GRP3"|"F"|"PGM3"|2010|10|45|2010-10-01|207.52|28.5
221|"GRP3"|"F"|"PGM3"|2010|11|45|2010-11-01|58.22|21.73
221|"GRP3"|"F"|"PGM3"|2010|12|45|2010-12-01|0.11|19.95
221|"GRP3"|"F"|"PGM3"|2011|1|46|2011-01-01|1110.06|19.76
221|"GRP3"|"F"|"PGM3"|2011|2|46|2011-02-01|2209.32|30.03
221|"GRP3"|"F"|"PGM3"|2011|3|46|2011-03-01|3266.55|29.66
221|"GRP3"|"F"|"PGM3"|2011|4|46|2011-04-01|4177.36|33.97
221|"GRP3"|"F"|"PGM3"|2011|5|46|2011-05-01|4655.13|21.41
221|"GRP3"|"F"|"PGM3"|2011|6|46|2011-06-01|4220.57|17.39
221|"GRP3"|"F"|"PGM3"|2011|7|46|2011-07-01|2846.51|46.89
221|"GRP3"|"F"|"PGM3"|2011|8|46|2011-08-01|1432.37|33.3
221|"GRP3"|"F"|"PGM3"|2011|9|46|2011-09-01|591.33|21.52
221|"GRP3"|"F"|"PGM3"|2011|10|46|2011-10-01|212.23|27.14
221|"GRP3"|"F"|"PGM3"|2011|11|46|2011-11-01|59.55|28.34
221|"GRP3"|"F"|"PGM3"|2011|12|46|2011-12-01|0.11|27.63
221|"GRP3"|"F"|"PGM3"|2012|1|47|2012-01-01|1134.76|26.64
221|"GRP3"|"F"|"PGM3"|2012|2|47|2012-02-01|2258.47|34.79
221|"GRP3"|"F"|"PGM3"|2012|3|47|2012-03-01|3339.22|24.06
221|"GRP3"|"F"|"PGM3"|2012|4|47|2012-04-01|4270.29|25.51
221|"GRP3"|"F"|"PGM3"|2012|5|47|2012-05-01|4758.69|35.2
221|"GRP3"|"F"|"PGM3"|2012|6|47|2012-06-01|4314.47|36.6
221|"GRP3"|"F"|"PGM3"|2012|7|47|2012-07-01|2909.83|33.44
222|"GRP3"|"M"|"PGM1"|2013|4|23|2013-04-01|1045.38|4.69
222|"GRP3"|"M"|"PGM1"|2013|5|23|2013-05-01|1164.94|6.55
222|"GRP2"|"M"|"PGM1"|2013|6|23|2013-06-01|352.06|3.78
222|"GRP2"|"M"|"PGM1"|2013|7|23|2013-07-01|237.44|5.41
222|"GRP2"|"M"|"PGM1"|2013|8|23|2013-08-01|119.48|2.34
222|"GRP2"|"M"|"PGM1"|2013|9|23|2013-09-01|49.33|5.91
222|"GRP2"|"M"|"PGM1"|2013|10|23|2013-10-01|17.7|5.68
222|"GRP2"|"M"|"PGM1"|2013|11|23|2013-11-01|4.97|5.63
222|"GRP2"|"M"|"PGM1"|2013|12|23|2013-12-01|0.01|3.84
223|"GRP3"|"F"|"PGM3"|2012|5|27|2012-05-01|2733.72|27.66
223|"GRP3"|"F"|"PGM3"|2012|6|27|2012-06-01|2478.52|27.69
223|"GRP3"|"F"|"PGM3"|2012|7|27|2012-07-01|1671.61|36.41
223|"GRP3"|"F"|"PGM3"|2012|8|27|2012-08-01|841.16|36.88
224|"GRP1"|"M"|"PGM2"|2012|5|45|2012-05-01|0|8.38
224|"GRP1"|"M"|"PGM2"|2012|6|45|2012-06-01|0|11.57
224|"GRP1"|"M"|"PGM2"|2012|7|45|2012-07-01|0|11.34
224|"GRP1"|"M"|"PGM2"|2012|8|45|2012-08-01|0|11.34
224|"GRP1"|"M"|"PGM2"|2012|9|45|2012-09-01|0|9.97
224|"GRP1"|"M"|"PGM2"|2012|10|45|2012-10-01|0|12.66
224|"GRP1"|"M"|"PGM2"|2012|11|45|2012-11-01|0|7.97
224|"GRP1"|"M"|"PGM2"|2012|12|45|2012-12-01|0|10.23
224|"GRP1"|"M"|"PGM2"|2013|1|46|2013-01-01|0|7.43
224|"GRP1"|"M"|"PGM2"|2013|2|46|2013-02-01|0|9.84
224|"GRP1"|"M"|"PGM2"|2013|3|46|2013-03-01|0|8.23
224|"GRP1"|"M"|"PGM2"|2013|4|46|2013-04-01|0|9.29
224|"GRP1"|"M"|"PGM2"|2013|5|46|2013-05-01|0|11.92
224|"GRP1"|"M"|"PGM2"|2013|6|46|2013-06-01|0|6.12
224|"GRP1"|"M"|"PGM2"|2013|7|46|2013-07-01|0|10.24
224|"GRP1"|"M"|"PGM2"|2013|8|46|2013-08-01|0|10.53
224|"GRP1"|"M"|"PGM2"|2013|9|46|2013-09-01|0|10.09
224|"GRP3"|"M"|"PGM2"|2013|10|46|2013-10-01|106.22|11.26
224|"GRP3"|"M"|"PGM2"|2013|11|46|2013-11-01|29.8|10.3
224|"GRP3"|"M"|"PGM2"|2013|12|46|2013-12-01|0.06|12.32
225|"GRP4"|"F"|"PGM1"|2010|2|24|2010-02-01|2304.23|10.12
225|"GRP4"|"F"|"PGM1"|2010|3|24|2010-03-01|3406.87|8.35
225|"GRP4"|"F"|"PGM1"|2010|4|24|2010-04-01|4356.81|12.96
225|"GRP4"|"F"|"PGM1"|2010|5|24|2010-05-01|4855.11|8.91
225|"GRP4"|"F"|"PGM1"|2010|6|24|2010-06-01|4401.88|4.42
225|"GRP4"|"F"|"PGM1"|2010|7|24|2010-07-01|2968.79|9.88
225|"GRP4"|"F"|"PGM1"|2010|8|24|2010-08-01|1493.9|11.29
225|"GRP4"|"F"|"PGM1"|2010|9|24|2010-09-01|616.73|8.22
225|"GRP4"|"F"|"PGM1"|2010|10|24|2010-10-01|221.35|8.48
225|"GRP4"|"F"|"PGM1"|2010|11|24|2010-11-01|62.11|11.73
225|"GRP4"|"F"|"PGM1"|2010|12|24|2010-12-01|0.11|11.15
225|"GRP4"|"F"|"PGM1"|2011|1|25|2011-01-01|1206.59|6.25
225|"GRP4"|"F"|"PGM1"|2011|2|25|2011-02-01|2401.43|10.57
225|"GRP4"|"F"|"PGM1"|2011|3|25|2011-03-01|3550.59|11.7
225|"GRP4"|"F"|"PGM1"|2011|4|25|2011-04-01|4540.6|9.94
225|"GRP4"|"F"|"PGM1"|2011|5|25|2011-05-01|5059.92|10.42
225|"GRP4"|"F"|"PGM1"|2011|6|25|2011-06-01|4587.58|9.73
225|"GRP4"|"F"|"PGM1"|2011|7|25|2011-07-01|3094.03|10.27
225|"GRP4"|"F"|"PGM1"|2011|8|25|2011-08-01|1556.92|8.26
225|"GRP4"|"F"|"PGM1"|2011|9|25|2011-09-01|642.75|8.99
225|"GRP4"|"F"|"PGM1"|2011|10|25|2011-10-01|230.69|10.62
225|"GRP4"|"F"|"PGM1"|2011|11|25|2011-11-01|64.73|13.73
225|"GRP4"|"F"|"PGM1"|2011|12|25|2011-12-01|0.12|10.59
225|"GRP4"|"F"|"PGM1"|2012|1|26|2012-01-01|1255.48|11.02
225|"GRP4"|"F"|"PGM1"|2012|2|26|2012-02-01|2498.73|10.88
225|"GRP4"|"F"|"PGM1"|2012|3|26|2012-03-01|3694.45|10.53
225|"GRP4"|"F"|"PGM1"|2012|4|26|2012-04-01|4724.58|9.25
225|"GRP4"|"F"|"PGM1"|2012|5|26|2012-05-01|5264.94|8.86
225|"GRP4"|"F"|"PGM1"|2012|6|26|2012-06-01|4773.45|9.09
225|"GRP4"|"F"|"PGM1"|2012|7|26|2012-07-01|3219.39|12.73
225|"GRP4"|"F"|"PGM1"|2012|8|26|2012-08-01|1620.01|7.83
225|"GRP4"|"F"|"PGM1"|2012|9|26|2012-09-01|668.79|8.38
225|"GRP4"|"F"|"PGM1"|2012|10|26|2012-10-01|240.04|8.14
225|"GRP4"|"F"|"PGM1"|2012|11|26|2012-11-01|67.35|9.23
225|"GRP4"|"F"|"PGM1"|2012|12|26|2012-12-01|0.12|11.42
225|"GRP4"|"F"|"PGM1"|2013|1|27|2013-01-01|1304.41|11.85
226|"GRP4"|"F"|"PGM2"|2010|8|20|2010-08-01|1244.92|17.88
226|"GRP4"|"F"|"PGM2"|2010|9|20|2010-09-01|513.94|24.18
226|"GRP4"|"F"|"PGM2"|2010|10|20|2010-10-01|184.46|16.53
226|"GRP4"|"F"|"PGM2"|2010|11|20|2010-11-01|51.76|21.43
226|"GRP4"|"F"|"PGM2"|2010|12|20|2010-12-01|0.1|21.26
226|"GRP4"|"F"|"PGM2"|2011|1|21|2011-01-01|1013.54|23.11
226|"GRP4"|"F"|"PGM2"|2011|2|21|2011-02-01|2017.2|19.32
226|"GRP4"|"F"|"PGM2"|2011|3|21|2011-03-01|2982.5|20.81
226|"GRP4"|"F"|"PGM2"|2011|4|21|2011-04-01|3814.11|16.36
226|"GRP4"|"F"|"PGM2"|2011|5|21|2011-05-01|4250.33|17.65
226|"GRP4"|"F"|"PGM2"|2011|6|21|2011-06-01|3853.56|26.84
226|"GRP4"|"F"|"PGM2"|2011|7|21|2011-07-01|2598.98|25.86
226|"GRP4"|"F"|"PGM2"|2011|8|21|2011-08-01|1307.82|27.12
226|"GRP4"|"F"|"PGM2"|2011|9|21|2011-09-01|539.91|20.39
226|"GRP4"|"F"|"PGM2"|2011|10|21|2011-10-01|193.78|26.44
226|"GRP4"|"F"|"PGM2"|2011|11|21|2011-11-01|54.37|17.31
226|"GRP4"|"F"|"PGM2"|2011|12|21|2011-12-01|0.1|23.73
227|"GRP3"|"F"|"PGM1"|2011|1|38|2011-01-01|917.01|10.16
227|"GRP3"|"F"|"PGM1"|2011|2|38|2011-02-01|1825.09|7.93
227|"GRP3"|"F"|"PGM1"|2011|3|38|2011-03-01|2698.45|9.84
227|"GRP3"|"F"|"PGM1"|2011|4|38|2011-04-01|3450.86|10.99
227|"GRP3"|"F"|"PGM1"|2011|5|38|2011-05-01|3845.54|9
227|"GRP1"|"F"|"PGM1"|2011|6|38|2011-06-01|0|11.11
227|"GRP1"|"F"|"PGM1"|2011|7|38|2011-07-01|0|12.21
227|"GRP1"|"F"|"PGM1"|2011|8|38|2011-08-01|0|9.12
228|"GRP2"|"M"|"PGM2"|2008|6|36|2008-06-01|549.69|9.83
228|"GRP2"|"M"|"PGM2"|2008|7|36|2008-07-01|370.73|6.93
228|"GRP3"|"M"|"PGM2"|2008|8|36|2008-08-01|559.66|12.19
228|"GRP3"|"M"|"PGM2"|2008|9|36|2008-09-01|231.04|9.91
228|"GRP3"|"M"|"PGM2"|2008|10|36|2008-10-01|82.92|10.66
228|"GRP3"|"M"|"PGM2"|2008|11|36|2008-11-01|23.27|9.48
228|"GRP3"|"M"|"PGM2"|2008|12|36|2008-12-01|0.04|12.07
228|"GRP3"|"M"|"PGM2"|2009|1|37|2009-01-01|445.99|7.96
228|"GRP3"|"M"|"PGM2"|2009|2|37|2009-02-01|887.65|7.97
228|"GRP3"|"M"|"PGM2"|2009|3|37|2009-03-01|1312.41|9.15
228|"GRP3"|"M"|"PGM2"|2009|4|37|2009-04-01|1678.35|12.64
228|"GRP3"|"M"|"PGM2"|2009|5|37|2009-05-01|1870.31|11.04
228|"GRP3"|"M"|"PGM2"|2009|6|37|2009-06-01|1695.72|8.86
228|"GRP3"|"M"|"PGM2"|2009|7|37|2009-07-01|1143.65|6.5
228|"GRP3"|"M"|"PGM2"|2009|8|37|2009-08-01|575.49|9.51
228|"GRP3"|"M"|"PGM2"|2009|9|37|2009-09-01|237.58|7.58
228|"GRP3"|"M"|"PGM2"|2009|10|37|2009-10-01|85.27|6.42
228|"GRP3"|"M"|"PGM2"|2009|11|37|2009-11-01|23.92|6.84
228|"GRP3"|"M"|"PGM2"|2009|12|37|2009-12-01|0.04|8.58
228|"GRP3"|"M"|"PGM2"|2010|1|38|2010-01-01|458.28|8.24
228|"GRP3"|"M"|"PGM2"|2010|2|38|2010-02-01|912.09|8.86
228|"GRP3"|"M"|"PGM2"|2010|3|38|2010-03-01|1348.55|11.54
228|"GRP3"|"M"|"PGM2"|2010|4|38|2010-04-01|1724.57|9.54
228|"GRP3"|"M"|"PGM2"|2010|5|38|2010-05-01|1921.81|14.32
228|"GRP3"|"M"|"PGM2"|2010|6|38|2010-06-01|1742.41|13.41
228|"GRP3"|"M"|"PGM2"|2010|7|38|2010-07-01|1175.15|11.31
228|"GRP3"|"M"|"PGM2"|2010|8|38|2010-08-01|591.34|8.43
228|"GRP3"|"M"|"PGM2"|2010|9|38|2010-09-01|244.12|6.5
228|"GRP3"|"M"|"PGM2"|2010|10|38|2010-10-01|87.62|11.12
228|"GRP3"|"M"|"PGM2"|2010|11|38|2010-11-01|24.58|13.72
228|"GRP3"|"M"|"PGM2"|2010|12|38|2010-12-01|0.05|9.89
228|"GRP3"|"M"|"PGM2"|2011|1|39|2011-01-01|470.57|7.21
228|"GRP3"|"M"|"PGM2"|2011|2|39|2011-02-01|936.56|10.69
229|"GRP1"|"M"|"PGM2"|2010|6|40|2010-06-01|0|9.29
229|"GRP1"|"M"|"PGM2"|2010|7|40|2010-07-01|0|12.58
229|"GRP1"|"M"|"PGM2"|2010|8|40|2010-08-01|0|8.34
229|"GRP1"|"M"|"PGM2"|2010|9|40|2010-09-01|0|10.19
229|"GRP1"|"M"|"PGM2"|2010|10|40|2010-10-01|0|10.34
229|"GRP1"|"M"|"PGM2"|2010|11|40|2010-11-01|0|11.6
229|"GRP1"|"M"|"PGM2"|2010|12|40|2010-12-01|0|13.13
229|"GRP1"|"M"|"PGM2"|2011|1|41|2011-01-01|0|10.65
229|"GRP1"|"M"|"PGM2"|2011|2|41|2011-02-01|0|11.52
229|"GRP1"|"M"|"PGM2"|2011|3|41|2011-03-01|0|10.8
229|"GRP1"|"M"|"PGM2"|2011|4|41|2011-04-01|0|13.86
229|"GRP1"|"M"|"PGM2"|2011|5|41|2011-05-01|0|10.58
229|"GRP1"|"M"|"PGM2"|2011|6|41|2011-06-01|0|10.81
229|"GRP1"|"M"|"PGM2"|2011|7|41|2011-07-01|0|7.46
229|"GRP1"|"M"|"PGM2"|2011|8|41|2011-08-01|0|8.9
229|"GRP1"|"M"|"PGM2"|2011|9|41|2011-09-01|0|8.9
229|"GRP1"|"M"|"PGM2"|2011|10|41|2011-10-01|0|11.68
229|"GRP1"|"M"|"PGM2"|2011|11|41|2011-11-01|0|7.73
229|"GRP1"|"M"|"PGM2"|2011|12|41|2011-12-01|0|11.69
229|"GRP1"|"M"|"PGM2"|2012|1|42|2012-01-01|0|12.63
229|"GRP1"|"M"|"PGM2"|2012|2|42|2012-02-01|0|9.22
229|"GRP1"|"M"|"PGM2"|2012|3|42|2012-03-01|0|7.82
229|"GRP1"|"M"|"PGM2"|2012|4|42|2012-04-01|0|11.38
229|"GRP1"|"M"|"PGM2"|2012|5|42|2012-05-01|0|6.93
229|"GRP1"|"M"|"PGM2"|2012|6|42|2012-06-01|0|9.36
229|"GRP1"|"M"|"PGM2"|2012|7|42|2012-07-01|0|12.28
229|"GRP1"|"M"|"PGM2"|2012|8|42|2012-08-01|0|8.52
229|"GRP1"|"M"|"PGM2"|2012|9|42|2012-09-01|0|11.06
229|"GRP1"|"M"|"PGM2"|2012|10|42|2012-10-01|0|10.97
230|"GRP1"|"F"|"PGM2"|2012|8|23|2012-08-01|0|24.12
230|"GRP1"|"F"|"PGM2"|2012|9|23|2012-09-01|0|25.68
230|"GRP1"|"F"|"PGM2"|2012|10|23|2012-10-01|0|22.23
230|"GRP1"|"F"|"PGM2"|2012|11|23|2012-11-01|0|20.38
230|"GRP1"|"F"|"PGM2"|2012|12|23|2012-12-01|0|16.14
230|"GRP1"|"F"|"PGM2"|2013|1|24|2013-01-01|0|15.53
230|"GRP1"|"F"|"PGM2"|2013|2|24|2013-02-01|0|17.07
230|"GRP1"|"F"|"PGM2"|2013|3|24|2013-03-01|0|27.16
230|"GRP1"|"F"|"PGM2"|2013|4|24|2013-04-01|0|18.9
230|"GRP1"|"F"|"PGM2"|2013|5|24|2013-05-01|0|20.29
230|"GRP1"|"F"|"PGM2"|2013|6|24|2013-06-01|0|20.54
230|"GRP1"|"F"|"PGM2"|2013|7|24|2013-07-01|0|16.63
230|"GRP1"|"F"|"PGM2"|2013|8|24|2013-08-01|0|18.7
230|"GRP1"|"F"|"PGM2"|2013|9|24|2013-09-01|0|21.6
232|"GRP3"|"M"|"PGM2"|2013|5|45|2013-05-01|2279.23|9.83
233|"GRP4"|"NB"|"PGM1"|2009|6|22|2009-06-01|6049.58|15.03
233|"GRP4"|"NB"|"PGM1"|2009|7|22|2009-07-01|4080.05|19.52
233|"GRP4"|"NB"|"PGM1"|2009|8|22|2009-08-01|2053.1|17.83
233|"GRP4"|"NB"|"PGM1"|2009|9|22|2009-09-01|847.58|12.59
233|"GRP4"|"NB"|"PGM1"|2009|10|22|2009-10-01|304.21|10.67
233|"GRP4"|"NB"|"PGM1"|2009|11|22|2009-11-01|85.35|19.31
233|"GRP4"|"NB"|"PGM1"|2009|12|22|2009-12-01|0.16|11.15
233|"GRP4"|"NB"|"PGM1"|2010|1|23|2010-01-01|1664.27|14.26
233|"GRP4"|"NB"|"PGM1"|2010|2|23|2010-02-01|3312.33|14.28
233|"GRP4"|"NB"|"PGM1"|2010|3|23|2010-03-01|4897.38|14.94
233|"GRP4"|"NB"|"PGM1"|2010|4|23|2010-04-01|6262.92|11.23
